id_transacao,id_cliente,data_transacao,valor,categoria,tipo_dispositivo
37864439-2f47-43f4-9a15-194de82c51b7,ef6a9cfb-e214-41c9-ad80-20d51d4defae,2025-04-04 10:54:30,3756.78,Cartão,Android
1861b804-d312-46e2-a287-785d3eea663b,ef6a9cfb-e214-41c9-ad80-20d51d4defae,2025-05-24 16:42:00,2351.24,Saque,iOS
db4dae6c-7398-43b4-973d-2f064dca2756,ef6a9cfb-e214-41c9-ad80-20d51d4defae,2025-05-14 20:03:56,1893.13,PIX,Web
7f9f880f-f1f0-4b45-9776-607e78292a33,ef6a9cfb-e214-41c9-ad80-20d51d4defae,2025-05-29 12:30:22,3363.74,Saque,Web
27da16d4-cff9-4fcd-84a7-8bcd1ea15680,ef6a9cfb-e214-41c9-ad80-20d51d4defae,2025-12-05 23:32:26,4748.92,Cartão,Web
bb0df9c4-6838-4fe3-964c-6293a1783251,ef6a9cfb-e214-41c9-ad80-20d51d4defae,2025-11-16 13:22:54,4749.8,PIX,Web
d9f54832-6880-471d-af43-0e32a974111a,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-07-05 22:49:31,241.44,Saque,Web
b5e17e4f-bc31-41a9-a0c1-4c0b3566efa3,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-02-25 10:37:49,2709.84,Cartão,Web
aa5032b5-b7c8-468a-b6e9-a0f773850748,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2026-01-18 23:55:00,385.88,Cartão,iOS
ab195caf-1a0f-44dd-95ea-68bd2416c630,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-11-19 14:32:41,1577.32,Saque,Web
5f4f395c-3fed-4615-8f74-6ffcc1c622b4,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-07-04 07:13:40,2778.89,Saque,Android
a3238274-d1b6-4809-8f62-9595f1eee9aa,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-12-15 19:32:39,672.61,Cartão,Web
b7dda1d9-21b0-4f92-8798-3933db0ba165,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-09-02 03:48:13,3158.51,Saque,Web
e5796d9e-14ad-4265-b873-7a1ea8172824,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-06-03 23:48:07,12.18,Cartão,iOS
e3982ece-e54a-4368-b5b3-93337ca13447,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2026-02-11 23:21:28,2255.36,Cartão,iOS
219cc2ae-6e20-435d-9ff1-7fab5e4f2d46,6fdd5bb0-e86f-41ac-827b-377d42972d4a,2025-09-12 22:15:01,107.91,PIX,iOS
64ddbf2c-55b3-4ca6-9175-8bd3164a7de6,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-07-03 03:27:53,2762.88,Cartão,iOS
0db7da08-66fb-47be-90a1-747a79e23045,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-06-23 10:24:11,2882.48,Saque,Android
377e3f8f-c750-4d5c-a1db-f912becdfbe1,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-10-04 18:18:54,371.76,Cartão,iOS
bfa90dca-4ce1-4914-b13e-49969ce965c3,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-03-29 09:44:18,4696.35,PIX,Web
5fd9e4d4-e8be-44aa-b40b-858bfcf5da99,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-05-30 00:53:35,4806.73,Cartão,Web
2fc76b7b-06f2-48cc-adb8-5c02c83adf99,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-04-16 00:15:26,2113.95,Saque,Web
e8e7f1b9-391d-48a2-a793-92f7866fa62e,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-10-04 12:36:10,496.92,Cartão,Android
87588d36-3017-430b-b4e4-500299e647b4,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-03-31 01:18:56,616.91,PIX,Android
fece4d54-3005-4ae7-b9eb-57354c46737a,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-02-16 09:26:49,3449.99,PIX,iOS
7ad81045-cf36-427d-bc15-745b622fe009,1acf5d1f-056d-4d6d-8ad1-ae1c0fe1d90c,2025-04-08 05:20:35,2650.84,Cartão,iOS
e81298b7-f73d-4c93-acd9-12532c7b481a,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-07-08 14:14:41,4907.19,PIX,iOS
84cd2ad5-5ba8-4b91-b379-699935f4e46e,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-08-30 08:30:19,1391.38,Saque,Android
ce007a69-86a6-4fc4-85ab-6c684cae0e67,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-04-27 09:29:59,3143.44,PIX,iOS
3097c090-95be-478e-b8b8-0db29b94f2ed,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-08-10 09:13:22,3102.94,PIX,Android
531a9128-bee2-4563-8a71-d89b47162be1,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2026-01-25 21:21:06,2207.56,Cartão,Android
6d8ed01c-f919-489b-948a-4837f506c7ff,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-05-30 11:17:45,4603.54,Saque,Web
99c8c361-b919-4fdd-a104-4e4fab87da04,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-02-24 10:00:48,90.3,Cartão,Android
84833e1a-ca9f-4bf8-beb8-93830b4fd802,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-10-14 17:34:55,2548.97,Cartão,iOS
a62a5559-6a4b-460b-89bb-fb572228148b,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-02-28 13:26:47,2942.9,PIX,iOS
593a59de-d895-474d-b792-5ebf0b2552f9,bf39a112-64cb-4ba2-9ef0-e9f5f75b47a3,2025-05-26 01:27:15,3862.91,Saque,Android
24df1ba4-d37a-4db5-9d48-e9c9cd2acd47,6b5391ca-b0bf-498b-ad1f-d8395b658222,2025-08-05 11:24:28,3045.23,PIX,Android
4be7913b-5122-46e0-8a8d-46760a18238c,6b5391ca-b0bf-498b-ad1f-d8395b658222,2026-01-14 14:33:52,1071.01,Cartão,iOS
68d165c0-c9d2-40bc-8b49-e15adc739550,6b5391ca-b0bf-498b-ad1f-d8395b658222,2025-05-30 21:01:40,282.54,PIX,Web
527a26ec-3d25-4e8b-95f6-adee4214dacf,6b5391ca-b0bf-498b-ad1f-d8395b658222,2026-02-04 08:13:52,638.74,Cartão,Android
fee7e1f9-7791-4494-9b2c-ab1fd621a811,6b5391ca-b0bf-498b-ad1f-d8395b658222,2026-01-03 08:55:12,555.67,Saque,Android
bafbf6f3-3510-4a04-9f89-9f12e0de1379,6b5391ca-b0bf-498b-ad1f-d8395b658222,2025-09-13 06:33:19,1108.21,Cartão,Android
f66fcceb-8289-4889-a5d9-dd8aa0f98df0,6b5391ca-b0bf-498b-ad1f-d8395b658222,2025-07-23 08:34:06,1016.8,PIX,Web
ffe07075-70af-42cb-a560-f4a32fc0cdfd,6b5391ca-b0bf-498b-ad1f-d8395b658222,2025-12-27 15:20:36,3878.52,Cartão,Android
7ce9e288-c91c-4aa6-8cf3-1c815912b25f,742471d8-6445-4d81-972d-8eaf30cec6b2,2025-03-11 07:02:49,2222.5,PIX,Android
caac9245-ef10-429d-9bb0-94b3e29f25c5,742471d8-6445-4d81-972d-8eaf30cec6b2,2025-08-27 21:52:11,3872.49,PIX,Android
1d288931-e1fd-4199-844a-7deec4346a6d,742471d8-6445-4d81-972d-8eaf30cec6b2,2025-03-19 05:42:42,81.8,Cartão,Android
ee789908-4ef8-4d4c-858d-e0141dbe835f,742471d8-6445-4d81-972d-8eaf30cec6b2,2025-09-28 05:37:51,2357.23,Cartão,iOS
9fd26710-fa6e-48ed-b796-6f8e07c4e515,742471d8-6445-4d81-972d-8eaf30cec6b2,2025-02-25 08:43:08,1818.17,Saque,Android
99bca799-45bb-47b9-82f3-5fb65615ac90,742471d8-6445-4d81-972d-8eaf30cec6b2,2025-06-11 00:49:23,2415.29,Saque,iOS
0ebae25a-19f2-456d-95a9-c661a66184ab,742471d8-6445-4d81-972d-8eaf30cec6b2,2025-12-10 09:56:00,3060.7,Saque,Android
6dcb415e-6389-45bb-aa3f-b9313ffd64a5,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-07-29 04:47:54,3222.3,Saque,iOS
50c92ca5-def4-49a5-8888-4a68ce36d395,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-06-13 03:43:08,2254.9,Cartão,Android
08e635f4-8279-4780-90ba-5afeb1592aa8,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-11-06 17:11:22,4477.2,Saque,Android
f9caa5e4-c965-483c-8445-13b482236526,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-09-09 15:22:09,2404.1,Saque,iOS
8f8de776-82a5-4f83-b79e-17bd3d4495e4,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-10-30 22:06:29,2958.13,Cartão,iOS
577dd2f4-36a3-4e25-8e29-6b1d8873307e,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-11-27 13:39:56,4155.22,PIX,Android
a1cdb34c-e50a-4b59-8e8a-5a2666668f73,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-08-25 03:44:52,4642.6,Saque,Web
16a3f848-769d-4d9d-a2b4-e4879cab6a95,5072d48e-b9ce-4950-b426-a985ae438e2f,2026-02-07 21:49:13,991.09,Cartão,Web
23860384-1bd7-4783-8a2b-2093b1d39689,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-09-25 14:01:53,3937.86,PIX,Web
f9b4915e-6b9f-4172-8609-e45347204473,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-03-23 23:09:45,4490.52,Cartão,iOS
4cb017c6-86e9-4227-97c0-4866700cf3ab,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-06-13 13:55:45,3923.25,Cartão,iOS
fc7d90ca-2e2d-4c10-879c-bdaaa6915d8a,5072d48e-b9ce-4950-b426-a985ae438e2f,2026-01-02 11:17:37,4425.31,PIX,Android
eb53b999-2572-413e-ab18-1c6ef23428b7,5072d48e-b9ce-4950-b426-a985ae438e2f,2025-09-07 10:57:43,2535.47,PIX,iOS
bfd632b3-51d7-4581-ae93-ec608a8f8db3,30545f5a-934a-42d7-a8f0-4b32d73f1786,2026-02-09 01:16:38,1604.58,Saque,iOS
fe327bbc-72de-4d0e-9d3e-5a1bbbed2279,30545f5a-934a-42d7-a8f0-4b32d73f1786,2025-11-01 05:33:12,1906.81,Cartão,Android
e85aba05-3722-4f07-b377-a0f0308ab744,30545f5a-934a-42d7-a8f0-4b32d73f1786,2026-01-24 05:02:08,4709.12,PIX,Android
627469e7-414a-48bf-910e-8441d3a197df,30545f5a-934a-42d7-a8f0-4b32d73f1786,2026-01-18 05:23:18,3399.73,PIX,Web
c2ecb8a2-d454-45c1-b8a5-dd68e362eede,30545f5a-934a-42d7-a8f0-4b32d73f1786,2025-04-01 11:44:23,461.18,Saque,Android
6377b8ec-8447-411f-9232-7dc3a5634173,30545f5a-934a-42d7-a8f0-4b32d73f1786,2025-06-02 02:13:22,537.35,Cartão,Web
5c5c6185-4216-41d3-9f98-969261034ae2,30545f5a-934a-42d7-a8f0-4b32d73f1786,2025-09-09 13:42:20,1314.55,PIX,Android
f45dd90d-f0cf-4d28-acbc-284d4adae282,5cf59a16-231a-4124-9382-0de3ad8a9215,2025-05-12 02:33:41,2842.95,PIX,Web
0a930b1b-2904-4484-951a-dfca0aabda26,5cf59a16-231a-4124-9382-0de3ad8a9215,2025-10-27 02:16:38,1618.75,Cartão,Web
03f816d7-484f-46e4-88f6-da65bb400428,5cf59a16-231a-4124-9382-0de3ad8a9215,2026-01-15 22:04:59,985.1,PIX,Web
7ff87b23-8aed-403b-8930-d8e4bbe733e0,5cf59a16-231a-4124-9382-0de3ad8a9215,2025-05-05 20:56:57,1420.09,Saque,iOS
4009e9a1-5e44-481b-adc2-da66d5fe9e31,5cf59a16-231a-4124-9382-0de3ad8a9215,2025-09-08 02:49:30,117.72,Cartão,Web
6b0f2605-5308-4df7-91e1-42dbeeda5dbe,5cf59a16-231a-4124-9382-0de3ad8a9215,2025-07-28 19:40:47,3589.59,Cartão,Android
7a49cb53-4f34-4857-bc36-1a0d493b90cf,5cf59a16-231a-4124-9382-0de3ad8a9215,2026-01-06 16:47:26,2423.69,Saque,Android
25bb8f13-33af-4ddd-bba9-603009cf8889,5cf59a16-231a-4124-9382-0de3ad8a9215,2025-04-10 14:30:55,3888.4,PIX,iOS
cfd23606-22dd-4030-9a77-6cf8aea0141d,5cf59a16-231a-4124-9382-0de3ad8a9215,2025-08-17 10:10:05,718.05,PIX,Android
58baf9d9-67ee-49ac-b9ed-fd79032ee251,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-03-15 08:58:23,4062.51,Cartão,Web
d93baa2d-5ce6-4df6-bfdf-dce3a84c513a,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-09-15 06:01:46,2580.86,Cartão,iOS
46c7c3a7-e69b-4add-9bdb-1ac3a3254801,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-05-05 21:50:02,3000.5,Saque,Android
c6f86e97-f63c-4edc-a1c8-e31dbb964dec,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-04-23 11:22:14,4074.81,Cartão,Web
d222feb6-3b60-4992-a6f6-649c81df72db,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-10-11 19:34:00,450.28,Saque,iOS
6b64e805-cd4e-4401-aa55-ffc2d5f92646,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-05-30 07:29:21,4712.7,Cartão,Web
0be297cf-f7ee-47e9-8ed3-30a08c144a9d,28441d02-000a-45d3-9c47-ef3e7e0639a3,2026-01-15 15:41:59,1409.08,Saque,Web
9c956a0d-d591-4698-87b4-fd3dd9c259a1,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-02-21 17:41:06,581.67,PIX,Web
d83eba87-6e5f-4219-971d-2ee52704ade9,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-04-22 01:30:02,1560.35,PIX,iOS
24d2d650-15ef-4ca2-a38b-38768d7ccc57,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-09-21 05:08:49,2522.09,PIX,Android
63375dc1-50df-48d0-a714-19057f459023,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-12-19 23:36:51,4386.97,Saque,Android
081e1903-86a8-42d2-85f9-fc4dd7084685,28441d02-000a-45d3-9c47-ef3e7e0639a3,2026-01-08 12:07:27,2375.87,Cartão,Android
edbcc986-2498-4a55-ad6b-30f55ce0f5e5,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-09-20 17:38:00,2435.65,Cartão,iOS
0519299a-41b1-40ed-b701-bdb4e2b0ddb5,28441d02-000a-45d3-9c47-ef3e7e0639a3,2025-04-14 07:08:35,3321.28,Saque,Web
437c6d4d-a6a7-4862-a07c-cbe9f76bafd4,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-05-17 09:17:27,2521.7,PIX,Android
d631e170-99b9-4736-9889-8b899133b733,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2026-02-02 10:07:40,1478.71,Saque,iOS
b99884b2-f105-4975-ac62-1a583449fcc3,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-10-12 00:58:25,2058.23,Saque,Android
e471a48b-1b7e-46c7-9fb6-16e844a72376,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-02-17 17:05:51,599.72,PIX,Android
368c3bb7-d143-4f77-aac6-bf57d7c9183c,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-07-03 06:24:34,4101.3,PIX,iOS
cd1addc0-8933-42ad-ac8d-0bc4afd7e9c6,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-11-10 13:15:45,2690.54,PIX,Web
81861c4f-ee9a-47d6-95c4-14ba929d9405,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-04-09 19:54:35,3228.83,Saque,Web
dfdfb32c-7399-4f97-b319-6200fe99c314,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-02-26 17:07:35,3820.1,PIX,Web
692a2eb7-ec17-4d5b-92df-de180eec14db,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-05-14 13:50:29,917.82,Saque,Android
192a6519-6cc4-4870-8fbf-2b63ba0fb872,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-11-15 20:59:08,184.97,PIX,iOS
5a9c5035-b019-40d2-a61c-5481f85ca2ec,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-03-30 19:22:52,2441.57,Saque,iOS
5f80b963-771b-40a9-adfe-72fc3ba3201b,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-09-03 04:33:49,3269.49,Saque,Web
f538d245-d08c-490d-87b9-3d02d6e4f446,3aa718d1-8e6f-4b1e-b77b-a886ead10d54,2025-07-03 18:29:20,4217.59,Saque,Android
38064915-e9db-4bde-b985-8362f2352756,d50194b5-0660-4ca6-99c5-e85ca31380e9,2025-09-11 20:44:28,1451.33,Saque,Android
a2ebe461-2ec8-4e06-aebc-5fe08b0f1c3c,d50194b5-0660-4ca6-99c5-e85ca31380e9,2025-09-10 07:16:52,1998.94,Saque,Web
74a37d15-be24-48a5-80da-3708f1b792c2,d50194b5-0660-4ca6-99c5-e85ca31380e9,2026-01-28 22:46:55,4590.26,Saque,Android
ca7c7aff-a094-4d2a-aa60-492acb6906b3,d50194b5-0660-4ca6-99c5-e85ca31380e9,2025-02-20 01:58:05,912.3,Cartão,Web
21a561a8-b5f7-4972-9dd3-ad1dce32fd8a,d50194b5-0660-4ca6-99c5-e85ca31380e9,2025-06-11 11:21:35,1722.05,Cartão,Web
0b97bbb6-04fa-4ac5-9abe-875d6fcb7ba7,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-10-10 14:54:21,4456.67,Saque,iOS
6c708395-ced0-4e5a-8809-5205f4f4067a,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-08-28 02:52:17,60.79,Saque,Android
5d034f1c-f020-44a6-95f4-153beda61556,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-09-26 11:38:32,2611.75,Saque,iOS
d603d136-d4d0-4b63-bf17-282da46a15d9,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-03-28 03:39:33,3010.67,Cartão,iOS
1a12c858-f32e-4889-994a-9ac4761ae230,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-04-23 01:53:37,801.88,Saque,iOS
49fb515a-b3b2-4612-aaf2-7e61052f4bde,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-04-29 06:30:44,3107.2,Saque,iOS
224d580a-a902-4f7e-a55b-f04a7af781c6,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-05-26 23:24:23,1620.58,PIX,Android
9881ff07-483d-4872-ba82-0eddec458c1d,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-05-31 17:40:39,1087.39,Cartão,Android
3b213747-dcb9-44b1-a3f6-4be5e50a0d25,9948c80d-319d-4a10-9bdf-63fb38cbf983,2025-03-12 00:22:26,4679.35,Saque,iOS
612e6ac9-dbcf-4c91-b983-59fbf09071f9,9948c80d-319d-4a10-9bdf-63fb38cbf983,2026-01-06 02:56:15,2669.34,PIX,Android
3ef4bb43-34be-45cc-a2ab-9a1dcebeeffc,ecb91e15-a02b-4fa6-9a97-2cf7068f4744,2025-11-03 15:03:12,2660.13,PIX,Web
aa12300d-dd07-40ef-9be3-33d0fe82e103,ecb91e15-a02b-4fa6-9a97-2cf7068f4744,2025-10-15 05:46:06,2520.11,PIX,Web
adf22270-f47e-4716-93c7-48b2ef154ab7,ecb91e15-a02b-4fa6-9a97-2cf7068f4744,2025-03-08 08:04:44,4947.62,Saque,Web
573e0744-0059-455f-90aa-12925e413e3c,ecb91e15-a02b-4fa6-9a97-2cf7068f4744,2026-01-31 01:11:41,584.55,PIX,Web
e01b628e-38f1-4928-a162-0533d2accbdd,ecb91e15-a02b-4fa6-9a97-2cf7068f4744,2025-12-02 15:49:41,3152.76,Saque,iOS
05e79d07-7fa3-4b71-804a-e0ecb88f1ca1,ecb91e15-a02b-4fa6-9a97-2cf7068f4744,2025-10-27 05:18:11,1067.11,Cartão,Android
34862f0a-96d2-44ae-b8ee-f413fc889985,ecb91e15-a02b-4fa6-9a97-2cf7068f4744,2025-09-18 09:11:24,4011.61,Saque,iOS
bb739025-9fb6-470b-8018-9d9e8a545181,979fed47-1877-4cac-89d8-bb9e00e08353,2025-05-10 16:44:28,1735.11,PIX,Web
366ecad4-2380-4a23-bdb3-54b9e1138765,979fed47-1877-4cac-89d8-bb9e00e08353,2025-07-10 02:42:53,3217.16,Saque,Web
b919038f-6a18-44eb-afbe-41573d9d8a8d,979fed47-1877-4cac-89d8-bb9e00e08353,2026-01-07 02:25:09,528.42,Cartão,iOS
6b0e57dc-e0e6-40be-9148-57bd3e31487e,979fed47-1877-4cac-89d8-bb9e00e08353,2025-08-09 12:49:04,1846.7,Saque,iOS
3d890fc8-3a5b-4a87-bcbc-a8439bbf31b2,979fed47-1877-4cac-89d8-bb9e00e08353,2025-04-28 12:31:26,1946.35,Cartão,Android
7bd3d44f-094d-4fc7-a850-2130fa1f8871,979fed47-1877-4cac-89d8-bb9e00e08353,2025-10-09 15:15:43,1862.56,Cartão,Web
0a32c2fd-00ad-4aa1-ae0c-219c3e19d46e,979fed47-1877-4cac-89d8-bb9e00e08353,2025-03-07 17:02:18,2668.29,Cartão,Android
76df754d-7dc1-4503-a11a-7f5b9cd07162,979fed47-1877-4cac-89d8-bb9e00e08353,2025-12-12 13:49:44,3867.53,Cartão,Android
08d3f6b0-2172-4e8b-b5b7-03f33719e5ea,979fed47-1877-4cac-89d8-bb9e00e08353,2025-05-29 01:35:24,1678.91,PIX,iOS
21e31e15-b26a-4fa9-a891-9ad234dea63d,979fed47-1877-4cac-89d8-bb9e00e08353,2025-02-14 02:39:59,1103.33,PIX,Android
4f1864dc-a96c-411a-89ce-7edbf9c231b1,979fed47-1877-4cac-89d8-bb9e00e08353,2025-08-11 02:27:51,3150.84,Cartão,iOS
1cc3e8d6-8895-42a6-88c8-19d959b74068,979fed47-1877-4cac-89d8-bb9e00e08353,2025-02-27 17:30:45,2462.01,PIX,Android
1c5af734-3d5b-4179-9b80-b834f941f53b,979fed47-1877-4cac-89d8-bb9e00e08353,2025-11-15 09:21:11,2298.15,Saque,iOS
a3fd7fc4-9c52-4c2f-b4a9-0547fa55ed5c,979fed47-1877-4cac-89d8-bb9e00e08353,2025-05-20 11:38:41,1349.47,Cartão,iOS
04b2506e-6694-46fc-9438-55fb46ead1ca,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-09-26 01:08:14,3461.75,Cartão,iOS
880c9296-8ad7-4685-be6e-1938635428ae,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-10-09 06:47:34,3794.29,PIX,Android
b0f5b651-b7b1-488b-b4bf-6a8cf83057ea,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-03-31 13:48:39,1591.15,PIX,Android
daa0e93d-303a-486b-b5cc-f75a6f9ef88e,282310a9-c98d-4028-977b-dbf30d1eb96c,2026-01-24 05:07:17,2009.85,PIX,Android
2e3967e1-cede-40f0-80be-f65fb63cffd5,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-12-06 09:28:06,3621.46,PIX,Android
c4579558-e3aa-4a28-970e-e3e43662e9d5,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-04-20 04:50:07,2795.09,Cartão,Web
47c048dc-b278-4cde-911f-a77b85f17513,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-07-13 21:48:16,1182.89,Cartão,Web
13d445dd-d141-46d0-841a-e5f8eeee3db7,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-11-10 16:33:49,851.04,Saque,iOS
d92fe4c1-2ee3-4148-a7c8-808f711cfa21,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-07-17 17:09:41,1922.43,Saque,Android
1525de9b-adc0-4dfd-a571-6f7898255e26,282310a9-c98d-4028-977b-dbf30d1eb96c,2025-05-12 22:26:55,2951.8,Saque,iOS
ada4fe8f-20b0-428a-af44-96a7920c08bd,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-05-04 12:19:57,1588.28,Saque,iOS
b25ae0cd-aa19-48a7-8932-945f6feee71d,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-12-03 22:48:54,3939.99,Cartão,Android
9103136e-15e1-410b-9842-e055f5a4d904,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-09-13 16:14:44,198.67,Saque,Web
7fcd51e6-db9f-462b-bbb5-51786377f5bd,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-05-27 13:06:16,3737.15,PIX,Web
267296c3-9df1-4016-a5eb-5fc9bd7956a9,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-07-02 17:03:50,101.59,PIX,Android
5790659d-43b9-4ef2-a543-c2118cba9674,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-09-05 01:21:32,4733.73,Saque,Web
0a2e6e4d-5bdf-4df9-b21f-0c1b1fd09666,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-08-06 06:36:00,2645.57,Cartão,Android
f315d61c-b9ea-43d9-9e28-625d9b462c9b,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-04-13 17:56:17,427.81,Cartão,Web
03c0ea89-5f16-46fc-a3ca-f19d185feb31,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-11-04 09:51:51,1146.75,Saque,Web
804ce542-d9a5-4faa-8a9d-b17330df7be1,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-12-01 18:50:45,2749.19,Cartão,iOS
ccde99ae-b1a5-45b1-9604-78e93a8b8076,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-08-15 00:10:52,226.65,Cartão,Android
82ea904f-6cc1-4d58-b231-f60bb8efdc3e,ca291360-6ed5-460b-9384-5d437b4c0fe0,2026-01-01 03:13:38,3641.23,PIX,Web
4238d5b8-b646-4dab-bc37-a257fd5033b5,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-11-05 02:13:40,2613.96,Cartão,Web
de82963d-13ee-4fd7-8de3-8e8a1d21c717,ca291360-6ed5-460b-9384-5d437b4c0fe0,2025-12-31 09:44:22,880.82,Cartão,Android
9f98fa3d-7aa2-4f2f-8f3b-ffc0f2e7193e,949a2cab-0923-4d78-98e8-716607ee8c56,2025-08-31 05:47:12,2721.73,Cartão,iOS
4b82c36b-3414-4e43-a58a-bf5506b16eee,949a2cab-0923-4d78-98e8-716607ee8c56,2025-06-22 11:06:14,3758.41,Cartão,iOS
573a727a-3dc2-4799-ad10-79b5924c96a0,949a2cab-0923-4d78-98e8-716607ee8c56,2025-08-03 13:59:09,399.73,PIX,iOS
024fb497-f598-4afc-a85f-6c57dac43d48,949a2cab-0923-4d78-98e8-716607ee8c56,2025-08-14 18:35:19,1625.83,Saque,iOS
bfb2a4a4-4bb7-4007-b153-5faeeebccf49,949a2cab-0923-4d78-98e8-716607ee8c56,2026-01-30 00:52:52,2514.22,Saque,Android
f7a86d58-d758-4b8e-88fb-7672df839dd2,949a2cab-0923-4d78-98e8-716607ee8c56,2025-07-20 07:42:46,4658.09,Saque,Android
6b01af13-9480-4c25-8aeb-755937f920e8,949a2cab-0923-4d78-98e8-716607ee8c56,2026-02-09 16:00:28,4211.43,Cartão,Web
